STATION,NAME,DATE,PRCP,TMAX,TMIN
USW00053152,"SANTA BARBARA 11 W, CA US",9/16/14,0,94,64
USW00053152,"SANTA BARBARA 11 W, CA US",9/17/14,0,81,62
USW00053152,"SANTA BARBARA 11 W, CA US",9/18/14,0,75,59
USW00053152,"SANTA BARBARA 11 W, CA US",9/19/14,0,73,58
USW00053152,"SANTA BARBARA 11 W, CA US",9/20/14,0,74,60
USW00053152,"SANTA BARBARA 11 W, CA US",9/21/14,0,73,58
USW00053152,"SANTA BARBARA 11 W, CA US",9/22/14,0,73,58
USW00053152,"SANTA BARBARA 11 W, CA US",9/23/14,0,73,59
USW00053152,"SANTA BARBARA 11 W, CA US",9/24/14,0,72,52
USW00053152,"SANTA BARBARA 11 W, CA US",9/25/14,0,79,53
USW00053152,"SANTA BARBARA 11 W, CA US",9/26/14,0,77,56
USW00053152,"SANTA BARBARA 11 W, CA US",9/27/14,0,76,56
USW00053152,"SANTA BARBARA 11 W, CA US",9/28/14,0,73,53
USW00053152,"SANTA BARBARA 11 W, CA US",9/29/14,0,72,50
USW00053152,"SANTA BARBARA 11 W, CA US",9/30/14,0,75,50
USW00053152,"SANTA BARBARA 11 W, CA US",10/1/14,0,74,56
USW00053152,"SANTA BARBARA 11 W, CA US",10/2/14,0,89,51
USW00053152,"SANTA BARBARA 11 W, CA US",10/3/14,0,86,51
USW00053152,"SANTA BARBARA 11 W, CA US",10/4/14,0,85,54
USW00053152,"SANTA BARBARA 11 W, CA US",10/5/14,0,85,57
USW00053152,"SANTA BARBARA 11 W, CA US",10/6/14,0,76,58
USW00053152,"SANTA BARBARA 11 W, CA US",10/7/14,0,73,55
USW00053152,"SANTA BARBARA 11 W, CA US",10/8/14,0,74,54
USW00053152,"SANTA BARBARA 11 W, CA US",10/9/14,0,74,61
USW00053152,"SANTA BARBARA 11 W, CA US",10/10/14,0,72,56
USW00053152,"SANTA BARBARA 11 W, CA US",10/11/14,0,74,51
USW00053152,"SANTA BARBARA 11 W, CA US",10/12/14,0,74,58
USW00053152,"SANTA BARBARA 11 W, CA US",10/13/14,0,73,63
USW00053152,"SANTA BARBARA 11 W, CA US",10/14/14,0,73,64
USW00053152,"SANTA BARBARA 11 W, CA US",10/15/14,0,76,56
USW00053152,"SANTA BARBARA 11 W, CA US",10/16/14,0,74,53
USW00053152,"SANTA BARBARA 11 W, CA US",10/17/14,0,75,52
USW00053152,"SANTA BARBARA 11 W, CA US",10/18/14,0,74,51
USW00053152,"SANTA BARBARA 11 W, CA US",10/19/14,0,74,53
USW00053152,"SANTA BARBARA 11 W, CA US",10/20/14,0,74,50
USW00053152,"SANTA BARBARA 11 W, CA US",10/21/14,0,77,51
USW00053152,"SANTA BARBARA 11 W, CA US",10/22/14,0,75,49
USW00053152,"SANTA BARBARA 11 W, CA US",10/23/14,0,74,50
USW00053152,"SANTA BARBARA 11 W, CA US",10/24/14,0,73,49
USW00053152,"SANTA BARBARA 11 W, CA US",10/25/14,0,72,48
USW00053152,"SANTA BARBARA 11 W, CA US",10/26/14,0,75,52
USW00053152,"SANTA BARBARA 11 W, CA US",10/27/14,0,72,46
USW00053152,"SANTA BARBARA 11 W, CA US",10/28/14,0,72,48
USW00053152,"SANTA BARBARA 11 W, CA US",10/29/14,0,74,49
USW00053152,"SANTA BARBARA 11 W, CA US",10/30/14,0,72,51
USW00053152,"SANTA BARBARA 11 W, CA US",10/31/14,0.85,70,52
USW00053152,"SANTA BARBARA 11 W, CA US",11/1/14,0,67,51
USW00053152,"SANTA BARBARA 11 W, CA US",11/2/14,0,73,47
USW00053152,"SANTA BARBARA 11 W, CA US",11/3/14,0,69,43
USW00053152,"SANTA BARBARA 11 W, CA US",11/4/14,0,71,42
USW00053152,"SANTA BARBARA 11 W, CA US",11/5/14,0,77,47
USW00053152,"SANTA BARBARA 11 W, CA US",11/6/14,0,80,51
USW00053152,"SANTA BARBARA 11 W, CA US",11/7/14,0,76,49
USW00053152,"SANTA BARBARA 11 W, CA US",11/8/14,0,72,46
USW00053152,"SANTA BARBARA 11 W, CA US",11/9/14,0,67,55
USW00053152,"SANTA BARBARA 11 W, CA US",11/10/14,0,67,60
USW00053152,"SANTA BARBARA 11 W, CA US",11/11/14,0,68,60
USW00053152,"SANTA BARBARA 11 W, CA US",11/12/14,0,68,50
USW00053152,"SANTA BARBARA 11 W, CA US",11/13/14,0,67,49
USW00053152,"SANTA BARBARA 11 W, CA US",11/14/14,0,69,53
USW00053152,"SANTA BARBARA 11 W, CA US",11/15/14,0,70,48
USW00053152,"SANTA BARBARA 11 W, CA US",11/16/14,0,70,44
USW00053152,"SANTA BARBARA 11 W, CA US",11/17/14,0,69,44
USW00053152,"SANTA BARBARA 11 W, CA US",11/18/14,0,74,46
USW00053152,"SANTA BARBARA 11 W, CA US",11/19/14,0,68,50
USW00053152,"SANTA BARBARA 11 W, CA US",11/20/14,0,69,48
USW00053152,"SANTA BARBARA 11 W, CA US",11/21/14,0,73,48
USW00053152,"SANTA BARBARA 11 W, CA US",11/22/14,0,78,46
USW00053152,"SANTA BARBARA 11 W, CA US",11/23/14,0,74,45
USW00053152,"SANTA BARBARA 11 W, CA US",11/24/14,0,74,42
USW00053152,"SANTA BARBARA 11 W, CA US",11/25/14,0,74,40
USW00053152,"SANTA BARBARA 11 W, CA US",11/26/14,0,73,42
USW00053152,"SANTA BARBARA 11 W, CA US",11/27/14,0,75,42
USW00053152,"SANTA BARBARA 11 W, CA US",11/28/14,0,70,42
USW00053152,"SANTA BARBARA 11 W, CA US",11/29/14,0,66,41
USW00053152,"SANTA BARBARA 11 W, CA US",11/30/14,0,69,55
USW00053152,"SANTA BARBARA 11 W, CA US",12/1/14,0,67,55
USW00053152,"SANTA BARBARA 11 W, CA US",12/2/14,2.11,,
USW00053152,"SANTA BARBARA 11 W, CA US",12/3/14,0.1,67,55
USW00053152,"SANTA BARBARA 11 W, CA US",12/4/14,0,68,51
USW00053152,"SANTA BARBARA 11 W, CA US",12/5/14,0,67,54
USW00053152,"SANTA BARBARA 11 W, CA US",12/6/14,0,68,54
USW00053152,"SANTA BARBARA 11 W, CA US",12/7/14,0,67,51
USW00053152,"SANTA BARBARA 11 W, CA US",12/8/14,0,69,50
USW00053152,"SANTA BARBARA 11 W, CA US",12/9/14,0,71,48
USW00053152,"SANTA BARBARA 11 W, CA US",12/10/14,0,67,48
USW00053152,"SANTA BARBARA 11 W, CA US",12/11/14,1.65,65,
USW00053152,"SANTA BARBARA 11 W, CA US",12/12/14,1.07,63,
USW00053152,"SANTA BARBARA 11 W, CA US",12/13/14,0.01,66,45
USW00053152,"SANTA BARBARA 11 W, CA US",12/14/14,0,63,43
USW00053152,"SANTA BARBARA 11 W, CA US",12/15/14,0.24,63,50
USW00053152,"SANTA BARBARA 11 W, CA US",12/16/14,0.07,62,53
USW00053152,"SANTA BARBARA 11 W, CA US",12/17/14,0.13,63,48
USW00053152,"SANTA BARBARA 11 W, CA US",12/18/14,0.01,60,50
USW00053152,"SANTA BARBARA 11 W, CA US",12/19/14,0,63,46
USW00053152,"SANTA BARBARA 11 W, CA US",12/20/14,0,68,48
USW00053152,"SANTA BARBARA 11 W, CA US",12/21/14,0,75,53
USW00053152,"SANTA BARBARA 11 W, CA US",12/22/14,0,77,51
USW00053152,"SANTA BARBARA 11 W, CA US",12/23/14,0,70,49
USW00053152,"SANTA BARBARA 11 W, CA US",12/24/14,0.01,71,48
USW00053152,"SANTA BARBARA 11 W, CA US",12/25/14,0,65,44
USW00053152,"SANTA BARBARA 11 W, CA US",12/26/14,0.01,61,38
USW00053152,"SANTA BARBARA 11 W, CA US",12/27/14,0.01,60,37
USW00053152,"SANTA BARBARA 11 W, CA US",12/28/14,0,60,38
USW00053152,"SANTA BARBARA 11 W, CA US",12/29/14,0.01,60,39
USW00053152,"SANTA BARBARA 11 W, CA US",12/30/14,0,60,40
USW00053152,"SANTA BARBARA 11 W, CA US",12/31/14,0,59,35
USW00053152,"SANTA BARBARA 11 W, CA US",1/1/15,0,57,33
USW00053152,"SANTA BARBARA 11 W, CA US",1/2/15,0,59,34
USW00053152,"SANTA BARBARA 11 W, CA US",1/3/15,0,59,39
USW00053152,"SANTA BARBARA 11 W, CA US",1/4/15,0,61,40
USW00053152,"SANTA BARBARA 11 W, CA US",1/5/15,0,69,41
USW00053152,"SANTA BARBARA 11 W, CA US",1/6/15,0,75,44
USW00053152,"SANTA BARBARA 11 W, CA US",1/7/15,0,76,44
USW00053152,"SANTA BARBARA 11 W, CA US",1/8/15,0,67,49
USW00053152,"SANTA BARBARA 11 W, CA US",1/9/15,0,64,50
USW00053152,"SANTA BARBARA 11 W, CA US",1/10/15,0.78,60,50
USW00053152,"SANTA BARBARA 11 W, CA US",1/11/15,0.49,63,50
USW00053152,"SANTA BARBARA 11 W, CA US",1/12/15,0,62,46
USW00053152,"SANTA BARBARA 11 W, CA US",1/13/15,0,63,45
USW00053152,"SANTA BARBARA 11 W, CA US",1/14/15,0,65,44
USW00053152,"SANTA BARBARA 11 W, CA US",1/15/15,0,65,43
USW00053152,"SANTA BARBARA 11 W, CA US",1/16/15,0,65,41
USW00053152,"SANTA BARBARA 11 W, CA US",1/17/15,0,68,45
USW00053152,"SANTA BARBARA 11 W, CA US",1/18/15,0,65,48
USW00053152,"SANTA BARBARA 11 W, CA US",1/19/15,0.01,58,48
USW00053152,"SANTA BARBARA 11 W, CA US",1/20/15,0,60,48
USW00053152,"SANTA BARBARA 11 W, CA US",1/21/15,0,62,45
USW00053152,"SANTA BARBARA 11 W, CA US",1/22/15,0.01,67,43
USW00053152,"SANTA BARBARA 11 W, CA US",1/23/15,0.01,66,41
USW00053152,"SANTA BARBARA 11 W, CA US",1/24/15,0,75,43
USW00053152,"SANTA BARBARA 11 W, CA US",1/25/15,0,76,42
USW00053152,"SANTA BARBARA 11 W, CA US",1/26/15,0.07,74,51
USW00053152,"SANTA BARBARA 11 W, CA US",1/27/15,0,64,51
USW00053152,"SANTA BARBARA 11 W, CA US",1/28/15,0,65,50
USW00053152,"SANTA BARBARA 11 W, CA US",1/29/15,0,71,54
USW00053152,"SANTA BARBARA 11 W, CA US",1/30/15,0,65,48
USW00053152,"SANTA BARBARA 11 W, CA US",1/31/15,0,64,48
USW00053152,"SANTA BARBARA 11 W, CA US",2/1/15,0,67,45
USW00053152,"SANTA BARBARA 11 W, CA US",2/2/15,0,65,47
USW00053152,"SANTA BARBARA 11 W, CA US",2/3/15,0,64,46
USW00053152,"SANTA BARBARA 11 W, CA US",2/4/15,0,61,54
USW00053152,"SANTA BARBARA 11 W, CA US",2/5/15,0,63,51
USW00053152,"SANTA BARBARA 11 W, CA US",2/6/15,0,63,47
USW00053152,"SANTA BARBARA 11 W, CA US",2/7/15,0.57,61,56
USW00053152,"SANTA BARBARA 11 W, CA US",2/8/15,0.04,66,59
USW00053152,"SANTA BARBARA 11 W, CA US",2/9/15,0,71,51
USW00053152,"SANTA BARBARA 11 W, CA US",2/10/15,0.01,68,49
USW00053152,"SANTA BARBARA 11 W, CA US",2/11/15,0,71,46
USW00053152,"SANTA BARBARA 11 W, CA US",2/12/15,0.01,78,48
USW00053152,"SANTA BARBARA 11 W, CA US",2/13/15,0,76,47
USW00053152,"SANTA BARBARA 11 W, CA US",2/14/15,0,73,49
USW00053152,"SANTA BARBARA 11 W, CA US",2/15/15,0,63,49
USW00053152,"SANTA BARBARA 11 W, CA US",2/16/15,0,63,54
USW00053152,"SANTA BARBARA 11 W, CA US",2/17/15,0,63,51
USW00053152,"SANTA BARBARA 11 W, CA US",2/18/15,0,63,47
USW00053152,"SANTA BARBARA 11 W, CA US",2/19/15,0,61,49
USW00053152,"SANTA BARBARA 11 W, CA US",2/20/15,0,63,51
USW00053152,"SANTA BARBARA 11 W, CA US",2/21/15,0,64,54
USW00053152,"SANTA BARBARA 11 W, CA US",2/22/15,0.08,61,50
USW00053152,"SANTA BARBARA 11 W, CA US",2/23/15,0,63,43
USW00053152,"SANTA BARBARA 11 W, CA US",2/24/15,0,70,41
USW00053152,"SANTA BARBARA 11 W, CA US",2/25/15,0,64,42
USW00053152,"SANTA BARBARA 11 W, CA US",2/26/15,0,64,43
USW00053152,"SANTA BARBARA 11 W, CA US",2/27/15,0,69,46
USW00053152,"SANTA BARBARA 11 W, CA US",2/28/15,0,62,49
USW00053152,"SANTA BARBARA 11 W, CA US",3/1/15,0.06,62,46
USW00053152,"SANTA BARBARA 11 W, CA US",3/2/15,0.3,60,44
USW00053152,"SANTA BARBARA 11 W, CA US",3/3/15,0,63,42
USW00053152,"SANTA BARBARA 11 W, CA US",3/4/15,0,64,42
USW00053152,"SANTA BARBARA 11 W, CA US",3/5/15,0,66,40
USW00053152,"SANTA BARBARA 11 W, CA US",3/6/15,0,69,39
USW00053152,"SANTA BARBARA 11 W, CA US",3/7/15,0,74,43
USW00053152,"SANTA BARBARA 11 W, CA US",3/8/15,0,67,45
USW00053152,"SANTA BARBARA 11 W, CA US",3/9/15,0,63,46
USW00053152,"SANTA BARBARA 11 W, CA US",3/10/15,0,64,53
USW00053152,"SANTA BARBARA 11 W, CA US",3/11/15,0,65,54
USW00053152,"SANTA BARBARA 11 W, CA US",3/12/15,0,74,51
USW00053152,"SANTA BARBARA 11 W, CA US",3/13/15,0,77,51
USW00053152,"SANTA BARBARA 11 W, CA US",3/14/15,0,85,54
USW00053152,"SANTA BARBARA 11 W, CA US",3/15/15,0,,
USW00053152,"SANTA BARBARA 11 W, CA US",3/16/15,0,,
USW00053152,"SANTA BARBARA 11 W, CA US",3/17/15,0,72,55
USW00053152,"SANTA BARBARA 11 W, CA US",3/18/15,0,69,56
USW00053152,"SANTA BARBARA 11 W, CA US",3/19/15,0,67,51
USW00053152,"SANTA BARBARA 11 W, CA US",3/20/15,0,67,54
USW00053152,"SANTA BARBARA 11 W, CA US",3/21/15,0,68,52
USW00053152,"SANTA BARBARA 11 W, CA US",3/22/15,0,67,50
USW00053152,"SANTA BARBARA 11 W, CA US",3/23/15,0,71,47
USW00053152,"SANTA BARBARA 11 W, CA US",3/24/15,0,83,52
USW00053152,"SANTA BARBARA 11 W, CA US",3/25/15,0,75,54
USW00053152,"SANTA BARBARA 11 W, CA US",3/26/15,0,81,52
USW00053152,"SANTA BARBARA 11 W, CA US",3/27/15,0,72,51
USW00053152,"SANTA BARBARA 11 W, CA US",3/28/15,0,67,53
USW00053152,"SANTA BARBARA 11 W, CA US",3/29/15,0,65,53
USW00053152,"SANTA BARBARA 11 W, CA US",3/30/15,0,63,54
USW00053152,"SANTA BARBARA 11 W, CA US",3/31/15,0,67,53
USW00053152,"SANTA BARBARA 11 W, CA US",4/1/15,0,73,51
USW00053152,"SANTA BARBARA 11 W, CA US",4/2/15,0,70,50
USW00053152,"SANTA BARBARA 11 W, CA US",4/3/15,0,75,45
USW00053152,"SANTA BARBARA 11 W, CA US",4/4/15,0,71,49
USW00053152,"SANTA BARBARA 11 W, CA US",4/5/15,0,67,47
USW00053152,"SANTA BARBARA 11 W, CA US",4/6/15,0,64,46
USW00053152,"SANTA BARBARA 11 W, CA US",4/7/15,0.22,61,43
USW00053152,"SANTA BARBARA 11 W, CA US",4/8/15,0,67,44
USW00053152,"SANTA BARBARA 11 W, CA US",4/9/15,0,67,45
USW00053152,"SANTA BARBARA 11 W, CA US",4/10/15,0,65,44
USW00053152,"SANTA BARBARA 11 W, CA US",4/11/15,0,67,46
USW00053152,"SANTA BARBARA 11 W, CA US",4/12/15,0,66,51
USW00053152,"SANTA BARBARA 11 W, CA US",4/13/15,0,66,51
USW00053152,"SANTA BARBARA 11 W, CA US",4/14/15,0,68,47
USW00053152,"SANTA BARBARA 11 W, CA US",4/15/15,0,71,48
USW00053152,"SANTA BARBARA 11 W, CA US",4/16/15,0,76,44
USW00053152,"SANTA BARBARA 11 W, CA US",4/17/15,0,70,45
USW00053152,"SANTA BARBARA 11 W, CA US",4/18/15,0,67,49
USW00053152,"SANTA BARBARA 11 W, CA US",4/19/15,0,63,50
USW00053152,"SANTA BARBARA 11 W, CA US",4/20/15,0,63,54
USW00053152,"SANTA BARBARA 11 W, CA US",4/21/15,0,65,53
USW00053152,"SANTA BARBARA 11 W, CA US",4/22/15,0,65,50
USW00053152,"SANTA BARBARA 11 W, CA US",4/23/15,0,65,49
USW00053152,"SANTA BARBARA 11 W, CA US",4/24/15,0,66,48
USW00053152,"SANTA BARBARA 11 W, CA US",4/25/15,0,70,47
USW00053152,"SANTA BARBARA 11 W, CA US",4/26/15,0,78,53
USW00053152,"SANTA BARBARA 11 W, CA US",4/27/15,0,73,53
USW00053152,"SANTA BARBARA 11 W, CA US",4/28/15,0,67,51
USW00053152,"SANTA BARBARA 11 W, CA US",4/29/15,0,69,51
USW00053152,"SANTA BARBARA 11 W, CA US",4/30/15,0,72,51
USW00053152,"SANTA BARBARA 11 W, CA US",5/1/15,0,64,51
USW00053152,"SANTA BARBARA 11 W, CA US",5/2/15,0,64,48
USW00053152,"SANTA BARBARA 11 W, CA US",5/3/15,0,64,49
USW00053152,"SANTA BARBARA 11 W, CA US",5/4/15,0,65,51
USW00053152,"SANTA BARBARA 11 W, CA US",5/5/15,0,66,49
USW00053152,"SANTA BARBARA 11 W, CA US",5/6/15,0,67,47
USW00053152,"SANTA BARBARA 11 W, CA US",5/7/15,0,63,45
USW00053152,"SANTA BARBARA 11 W, CA US",5/8/15,0,66,46
USW00053152,"SANTA BARBARA 11 W, CA US",5/9/15,0,64,46
USW00053152,"SANTA BARBARA 11 W, CA US",5/10/15,0,66,49
USW00053152,"SANTA BARBARA 11 W, CA US",5/11/15,0,69,53
USW00053152,"SANTA BARBARA 11 W, CA US",5/12/15,0,67,46
USW00053152,"SANTA BARBARA 11 W, CA US",5/13/15,0,67,47
USW00053152,"SANTA BARBARA 11 W, CA US",5/14/15,0.21,63,50
USW00053152,"SANTA BARBARA 11 W, CA US",5/15/15,0,69,50
USW00053152,"SANTA BARBARA 11 W, CA US",5/16/15,0,67,52
USW00053152,"SANTA BARBARA 11 W, CA US",5/17/15,0,67,50
USW00053152,"SANTA BARBARA 11 W, CA US",5/18/15,0,69,48
USW00053152,"SANTA BARBARA 11 W, CA US",5/19/15,0,68,49
USW00053152,"SANTA BARBARA 11 W, CA US",5/20/15,0,69,53
USW00053152,"SANTA BARBARA 11 W, CA US",5/21/15,0,66,49
USW00053152,"SANTA BARBARA 11 W, CA US",5/22/15,0,68,50
USW00053152,"SANTA BARBARA 11 W, CA US",5/23/15,0,69,50
USW00053152,"SANTA BARBARA 11 W, CA US",5/24/15,0,67,47
USW00053152,"SANTA BARBARA 11 W, CA US",5/25/15,0,66,50
USW00053152,"SANTA BARBARA 11 W, CA US",5/26/15,0,67,51
USW00053152,"SANTA BARBARA 11 W, CA US",5/27/15,0,66,54
USW00053152,"SANTA BARBARA 11 W, CA US",5/28/15,0,65,51
USW00053152,"SANTA BARBARA 11 W, CA US",5/29/15,0,65,53
USW00053152,"SANTA BARBARA 11 W, CA US",5/30/15,0,64,54
USW00053152,"SANTA BARBARA 11 W, CA US",5/31/15,0,65,54
USW00053152,"SANTA BARBARA 11 W, CA US",6/1/15,0,65,55
USW00053152,"SANTA BARBARA 11 W, CA US",6/2/15,0,69,52
USW00053152,"SANTA BARBARA 11 W, CA US",6/3/15,0,68,53
USW00053152,"SANTA BARBARA 11 W, CA US",6/4/15,0,72,51
USW00053152,"SANTA BARBARA 11 W, CA US",6/5/15,0,68,51
USW00053152,"SANTA BARBARA 11 W, CA US",6/6/15,0,67,57
USW00053152,"SANTA BARBARA 11 W, CA US",6/7/15,0,68,58
USW00053152,"SANTA BARBARA 11 W, CA US",6/8/15,0,67,57
USW00053152,"SANTA BARBARA 11 W, CA US",6/9/15,0.55,70,56
USW00053152,"SANTA BARBARA 11 W, CA US",6/10/15,0,73,60
USW00053152,"SANTA BARBARA 11 W, CA US",6/11/15,0,67,59
USW00053152,"SANTA BARBARA 11 W, CA US",6/12/15,0,69,59
USW00053152,"SANTA BARBARA 11 W, CA US",6/13/15,0,70,59
USW00053152,"SANTA BARBARA 11 W, CA US",6/14/15,0,67,59
USW00053152,"SANTA BARBARA 11 W, CA US",6/15/15,0,68,58
USW00053152,"SANTA BARBARA 11 W, CA US",6/16/15,0,69,53
USW00053152,"SANTA BARBARA 11 W, CA US",6/17/15,0,67,58
USW00053152,"SANTA BARBARA 11 W, CA US",6/18/15,0,66,56
USW00053152,"SANTA BARBARA 11 W, CA US",6/19/15,0,77,54
USW00053152,"SANTA BARBARA 11 W, CA US",6/20/15,0,72,56
USW00053152,"SANTA BARBARA 11 W, CA US",6/21/15,0,72,56
USW00053152,"SANTA BARBARA 11 W, CA US",6/22/15,0,72,53
USW00053152,"SANTA BARBARA 11 W, CA US",6/23/15,0,74,55
USW00053152,"SANTA BARBARA 11 W, CA US",6/24/15,0,72,56
USW00053152,"SANTA BARBARA 11 W, CA US",6/25/15,0,65,56
USW00053152,"SANTA BARBARA 11 W, CA US",6/26/15,0,67,55
USW00053152,"SANTA BARBARA 11 W, CA US",6/27/15,0,70,55
USW00053152,"SANTA BARBARA 11 W, CA US",6/28/15,0,74,57
USW00053152,"SANTA BARBARA 11 W, CA US",6/29/15,0,72,58
USW00053152,"SANTA BARBARA 11 W, CA US",6/30/15,0,72,59
USW00053152,"SANTA BARBARA 11 W, CA US",7/1/15,0,71,58
USW00053152,"SANTA BARBARA 11 W, CA US",7/2/15,0,71,61
USW00053152,"SANTA BARBARA 11 W, CA US",7/3/15,0,69,60
USW00053152,"SANTA BARBARA 11 W, CA US",7/4/15,0,70,60
USW00053152,"SANTA BARBARA 11 W, CA US",7/5/15,0,70,59
USW00053152,"SANTA BARBARA 11 W, CA US",7/6/15,0,71,60
USW00053152,"SANTA BARBARA 11 W, CA US",7/7/15,0,72,57
USW00053152,"SANTA BARBARA 11 W, CA US",7/8/15,0,71,58
USW00053152,"SANTA BARBARA 11 W, CA US",7/9/15,0,73,55
USW00053152,"SANTA BARBARA 11 W, CA US",7/10/15,0,72,55
USW00053152,"SANTA BARBARA 11 W, CA US",7/11/15,0,74,57
USW00053152,"SANTA BARBARA 11 W, CA US",7/12/15,0,74,61
USW00053152,"SANTA BARBARA 11 W, CA US",7/13/15,0,75,59
USW00053152,"SANTA BARBARA 11 W, CA US",7/14/15,0,72,58
USW00053152,"SANTA BARBARA 11 W, CA US",7/15/15,0,72,61
USW00053152,"SANTA BARBARA 11 W, CA US",7/16/15,0,72,56
USW00053152,"SANTA BARBARA 11 W, CA US",7/17/15,0,72,55
USW00053152,"SANTA BARBARA 11 W, CA US",7/18/15,0,76,53
USW00053152,"SANTA BARBARA 11 W, CA US",7/19/15,0,83,65
USW00053152,"SANTA BARBARA 11 W, CA US",7/20/15,0,82,67
USW00053152,"SANTA BARBARA 11 W, CA US",7/21/15,0,77,65
USW00053152,"SANTA BARBARA 11 W, CA US",7/22/15,0,74,64
USW00053152,"SANTA BARBARA 11 W, CA US",7/23/15,0,75,63
USW00053152,"SANTA BARBARA 11 W, CA US",7/24/15,0,77,61
USW00053152,"SANTA BARBARA 11 W, CA US",7/25/15,0,78,60
USW00053152,"SANTA BARBARA 11 W, CA US",7/26/15,0,77,60
USW00053152,"SANTA BARBARA 11 W, CA US",7/27/15,0,75,60
USW00053152,"SANTA BARBARA 11 W, CA US",7/28/15,0,73,55
USW00053152,"SANTA BARBARA 11 W, CA US",7/29/15,0,72,61
USW00053152,"SANTA BARBARA 11 W, CA US",7/30/15,0,75,61
USW00053152,"SANTA BARBARA 11 W, CA US",7/31/15,0,75,63
USW00053152,"SANTA BARBARA 11 W, CA US",8/1/15,0,75,62
USW00053152,"SANTA BARBARA 11 W, CA US",8/2/15,0,80,61
USW00053152,"SANTA BARBARA 11 W, CA US",8/3/15,0,80,60
USW00053152,"SANTA BARBARA 11 W, CA US",8/4/15,0,82,60
USW00053152,"SANTA BARBARA 11 W, CA US",8/5/15,0,79,61
USW00053152,"SANTA BARBARA 11 W, CA US",8/6/15,0,74,63
USW00053152,"SANTA BARBARA 11 W, CA US",8/7/15,0,73,61
USW00053152,"SANTA BARBARA 11 W, CA US",8/8/15,0,73,58
USW00053152,"SANTA BARBARA 11 W, CA US",8/9/15,0,75,58
USW00053152,"SANTA BARBARA 11 W, CA US",8/10/15,0,72,60
USW00053152,"SANTA BARBARA 11 W, CA US",8/11/15,0,73,56
USW00053152,"SANTA BARBARA 11 W, CA US",8/12/15,0,76,55
USW00053152,"SANTA BARBARA 11 W, CA US",8/13/15,0,82,54
USW00053152,"SANTA BARBARA 11 W, CA US",8/14/15,0,78,60
USW00053152,"SANTA BARBARA 11 W, CA US",8/15/15,0,76,59
USW00053152,"SANTA BARBARA 11 W, CA US",8/16/15,0,76,62
USW00053152,"SANTA BARBARA 11 W, CA US",8/17/15,0,76,62
USW00053152,"SANTA BARBARA 11 W, CA US",8/18/15,0,76,63
USW00053152,"SANTA BARBARA 11 W, CA US",8/19/15,0,72,59
USW00053152,"SANTA BARBARA 11 W, CA US",8/20/15,0,75,57
USW00053152,"SANTA BARBARA 11 W, CA US",8/21/15,0,75,56
USW00053152,"SANTA BARBARA 11 W, CA US",8/22/15,0,74,57
USW00053152,"SANTA BARBARA 11 W, CA US",8/23/15,0,76,59
USW00053152,"SANTA BARBARA 11 W, CA US",8/24/15,0,77,61
USW00053152,"SANTA BARBARA 11 W, CA US",8/25/15,0,78,64
USW00053152,"SANTA BARBARA 11 W, CA US",8/26/15,0,81,63
USW00053152,"SANTA BARBARA 11 W, CA US",8/27/15,0,79,64
USW00053152,"SANTA BARBARA 11 W, CA US",8/28/15,0,82,62
USW00053152,"SANTA BARBARA 11 W, CA US",8/29/15,0,90,63
USW00053152,"SANTA BARBARA 11 W, CA US",8/30/15,0,85,67
USW00053152,"SANTA BARBARA 11 W, CA US",8/31/15,0,77,62
USW00053152,"SANTA BARBARA 11 W, CA US",9/1/15,0,77,62
USW00053152,"SANTA BARBARA 11 W, CA US",9/2/15,0,76,61
USW00053152,"SANTA BARBARA 11 W, CA US",9/3/15,0,76,60
USW00053152,"SANTA BARBARA 11 W, CA US",9/4/15,0,77,59
USW00053152,"SANTA BARBARA 11 W, CA US",9/5/15,0,76,57
USW00053152,"SANTA BARBARA 11 W, CA US",9/6/15,0,78,56
USW00053152,"SANTA BARBARA 11 W, CA US",9/7/15,0,79,53
USW00053152,"SANTA BARBARA 11 W, CA US",9/8/15,0,80,62
USW00053152,"SANTA BARBARA 11 W, CA US",9/9/15,0,81,63
USW00053152,"SANTA BARBARA 11 W, CA US",9/10/15,0,90,67
USW00053152,"SANTA BARBARA 11 W, CA US",9/11/15,0,82,68
USW00053152,"SANTA BARBARA 11 W, CA US",9/12/15,0,87,66
USW00053152,"SANTA BARBARA 11 W, CA US",9/13/15,0,79,64
USW00053152,"SANTA BARBARA 11 W, CA US",9/14/15,0.04,76,63
USW00053152,"SANTA BARBARA 11 W, CA US",9/15/15,0.41,78,66
USW00053152,"SANTA BARBARA 11 W, CA US",9/16/15,0,78,64
USW00053152,"SANTA BARBARA 11 W, CA US",9/17/15,0,82,54
USW00053152,"SANTA BARBARA 11 W, CA US",9/18/15,0,79,55
USW00053152,"SANTA BARBARA 11 W, CA US",9/19/15,0,80,58
USW00053152,"SANTA BARBARA 11 W, CA US",9/20/15,0,81,63
USW00053152,"SANTA BARBARA 11 W, CA US",9/21/15,0,82,64
USW00053152,"SANTA BARBARA 11 W, CA US",9/22/15,0,76,63
USW00053152,"SANTA BARBARA 11 W, CA US",9/23/15,0,78,56
USW00053152,"SANTA BARBARA 11 W, CA US",9/24/15,0,80,58
USW00053152,"SANTA BARBARA 11 W, CA US",9/25/15,0,79,63
USW00053152,"SANTA BARBARA 11 W, CA US",9/26/15,0,80,64
